SourceBlock,Instrument,ExpiryLbl,TenorLbl,Te,SwapTenorY,FwdRate,MoneynessBP,Strike,OptType,PremiumBP,Annuity_Te,PricePerAnnuity,Model,Shift,ImplVol,Status,Greek,BumpType,Bump,Value_Annuity_FD,Value_Price_FD,Value_Annuity_ANA,Value_Price_ANA,AbsErr_Price,RelErr_Price,ParDeltaAnn_per1bp,ParDeltaPrice_per1bp,Note
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,50.0,0.00808,CALL/PAYER,157.75,4.995743291239192,0.0031576882718661508,BLACK_SHIFT,0.05,0.10687564893023235,OK,DELTA,FWD_BPS,0.5,0.39861839810497596,1.991395188097447,0.398618380320397,1.991395099250256,8.88471909377131e-08,4.4615551665846386e-08,-0.00409217846397425,-1.2921823942194809e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,50.0,0.00808,CALL/PAYER,157.75,4.995743291239192,0.0031576882718661508,BLACK_SHIFT,0.05,0.10687564893023235,OK,DELTA,FWD_BPS,1.0,0.39861845146487923,1.9913954546698258,0.398618380320397,1.991395099250256,3.5541956977525047e-07,1.7847767623263864e-07,-0.00409217846397425,-1.2921823942194809e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,50.0,0.00808,CALL/PAYER,157.75,4.995743291239192,0.0031576882718661508,BLACK_SHIFT,0.05,0.10687564893023235,OK,DELTA,FWD_BPS,2.0,0.39861866499736953,1.9913965214233318,0.398618380320397,1.991395099250256,1.4221730757491002e-06,7.141591722730144e-07,-0.00409217846397425,-1.2921823942194809e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,50.0,0.00808,CALL/PAYER,157.75,4.995743291239192,0.0031576882718661508,BLACK_SHIFT,0.05,0.10687564893023235,OK,VEGA,VOL,0.0025,0.04583667163705063,0.22898824482352945,0.04583844179955169,0.2289970881009685,-8.843277439052333e-06,-3.8617423096459594e-05,-0.00409217846397425,-1.2921823942194809e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,50.0,0.00808,CALL/PAYER,157.75,4.995743291239192,0.0031576882718661508,BLACK_SHIFT,0.05,0.10687564893023235,OK,VEGA,VOL,0.005,0.04583135138357605,0.22896166620292613,0.04583844179955169,0.2289970881009685,-3.542189804237039e-05,-0.0001546827443794932,-0.00409217846397425,-1.2921823942194809e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,50.0,0.00808,CALL/PAYER,157.75,4.995743291239192,0.0031576882718661508,BLACK_SHIFT,0.05,0.10687564893023235,OK,VEGA,VOL,0.01,0.04580992283280405,0.22885461466416593,0.04583844179955169,0.2289970881009685,-0.0001424734368025704,-0.0006221626571065898,-0.00409217846397425,-1.2921823942194809e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-50.0,-0.0019200000000000003,PUT/RECEIVER,152.95,4.995743291239192,0.0030616064734195103,BLACK_SHIFT,0.05,0.11520553908278072,OK,DELTA,FWD_BPS,0.5,-0.30407658106763186,-1.519088539891572,-0.30407598112138245,-1.5190855427141217,-2.9971774504478077e-06,1.973014268237197e-06,-0.00409217846397425,-1.2528640074992394e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-50.0,-0.0019200000000000003,PUT/RECEIVER,152.95,4.995743291239192,0.0030616064734195103,BLACK_SHIFT,0.05,0.11520553908278072,OK,DELTA,FWD_BPS,1.0,-0.3040783808934931,-1.5190975313595438,-0.30407598112138245,-1.5190855427141217,-1.1988645422178479e-05,7.892014692443581e-06,-0.00409217846397425,-1.2528640074992394e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-50.0,-0.0019200000000000003,PUT/RECEIVER,152.95,4.995743291239192,0.0030616064734195103,BLACK_SHIFT,0.05,0.11520553908278072,OK,DELTA,FWD_BPS,2.0,-0.30408558000349045,-1.519133496265016,-0.30407598112138245,-1.5190855427141217,-4.795355089437514e-05,3.156738020736965e-05,-0.00409217846397425,-1.2528640074992394e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-50.0,-0.0019200000000000003,PUT/RECEIVER,152.95,4.995743291239192,0.0030616064734195103,BLACK_SHIFT,0.05,0.11520553908278072,OK,VEGA,VOL,0.0025,0.041539974482576736,0.20752304883957995,0.041541414542017804,0.20753024300687165,-7.194167291696418e-06,-3.466563324680446e-05,-0.00409217846397425,-1.2528640074992394e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-50.0,-0.0019200000000000003,PUT/RECEIVER,152.95,4.995743291239192,0.0030616064734195103,BLACK_SHIFT,0.05,0.11520553908278072,OK,VEGA,VOL,0.005,0.04153564753801124,0.20750143253529532,0.041541414542017804,0.20753024300687165,-2.881047157632377e-05,-0.0001388254124261292,-0.00409217846397425,-1.2528640074992394e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-50.0,-0.0019200000000000003,PUT/RECEIVER,152.95,4.995743291239192,0.0030616064734195103,BLACK_SHIFT,0.05,0.11520553908278072,OK,VEGA,VOL,0.01,0.0415182376483858,0.20741445719599783,0.041541414542017804,0.20753024300687165,-0.00011578581087381967,-0.0005579225909256311,-0.00409217846397425,-1.2528640074992394e-05,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,100.0,0.01308,CALL/PAYER,116.0,4.995743291239192,0.0023219767957938097,BLACK_SHIFT,0.05,0.11738832510101918,OK,DELTA,FWD_BPS,0.5,0.29948228249624187,1.4961366036256007,0.2994820863998601,1.4961356239784172,9.796471835965548e-07,6.547850127327006e-07,-0.00409217846397425,-9.501943432901764e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,100.0,0.01308,CALL/PAYER,116.0,4.995743291239192,0.0023219767957938097,BLACK_SHIFT,0.05,0.11738832510101918,OK,DELTA,FWD_BPS,1.0,0.2994828707854509,1.49613954256747,0.2994820863998601,1.4961356239784172,3.918589052798183e-06,2.61914026375373e-06,-0.00409217846397425,-9.501943432901764e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,100.0,0.01308,CALL/PAYER,116.0,4.995743291239192,0.0023219767957938097,BLACK_SHIFT,0.05,0.11738832510101918,OK,DELTA,FWD_BPS,2.0,0.29948522394198773,1.4961512983334522,0.2994820863998601,1.4961356239784172,1.5674355035022458e-05,1.0476560268876114e-05,-0.00409217846397425,-9.501943432901764e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,100.0,0.01308,CALL/PAYER,116.0,4.995743291239192,0.0023219767957938097,BLACK_SHIFT,0.05,0.11738832510101918,OK,VEGA,VOL,0.0025,0.041254553658575874,0.20609715967289768,0.04125811332173798,0.20611494283625886,-1.7783163361179133e-05,-8.627789483126594e-05,-0.00409217846397425,-9.501943432901764e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,100.0,0.01308,CALL/PAYER,116.0,4.995743291239192,0.0023219767957938097,BLACK_SHIFT,0.05,0.11738832510101918,OK,VEGA,VOL,0.005,0.04124386322774693,0.20604375302480354,0.04125811332173798,0.20611494283625886,-7.118981145531889e-05,-0.0003453888906631736,-0.00409217846397425,-9.501943432901764e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,100.0,0.01308,CALL/PAYER,116.0,4.995743291239192,0.0023219767957938097,BLACK_SHIFT,0.05,0.11738832510101918,OK,VEGA,VOL,0.01,0.04120092950848364,0.205829267184826,0.04125811332173798,0.20611494283625886,-0.0002856756514328651,-0.0013860016527759008,-0.00409217846397425,-9.501943432901764e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-100.0,-0.006920000000000001,PUT/RECEIVER,107.19999999999999,4.995743291239192,0.0021458268319749685,BLACK_SHIFT,0.05,0.13693110849996581,OK,DELTA,FWD_BPS,0.5,-0.20198653931002147,-1.009072898678661,-0.20198603302049606,-1.0090703693861611,-2.5292924998865374e-06,2.5065571010921267e-06,-0.00409217846397425,-8.781106352040282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-100.0,-0.006920000000000001,PUT/RECEIVER,107.19999999999999,4.995743291239192,0.0021458268319749685,BLACK_SHIFT,0.05,0.13693110849996581,OK,DELTA,FWD_BPS,1.0,-0.20198805817480367,-1.009080486537207,-0.20198603302049606,-1.0090703693861611,-1.0117151045818673e-05,1.0026209621013002e-05,-0.00409217846397425,-8.781106352040282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-100.0,-0.006920000000000001,PUT/RECEIVER,107.19999999999999,4.995743291239192,0.0021458268319749685,BLACK_SHIFT,0.05,0.13693110849996581,OK,DELTA,FWD_BPS,2.0,-0.20199413357952292,-1.0091108376995748,-0.20198603302049606,-1.0090703693861611,-4.04683134136441e-05,4.010455032810232e-05,-0.00409217846397425,-8.781106352040282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-100.0,-0.006920000000000001,PUT/RECEIVER,107.19999999999999,4.995743291239192,0.0021458268319749685,BLACK_SHIFT,0.05,0.13693110849996581,OK,VEGA,VOL,0.0025,0.033442412210608896,0.16706970644400504,0.03344468305552755,0.16708105100227283,-1.1344558267789573e-05,-6.789853307563435e-05,-0.00409217846397425,-8.781106352040282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-100.0,-0.006920000000000001,PUT/RECEIVER,107.19999999999999,4.995743291239192,0.0021458268319749685,BLACK_SHIFT,0.05,0.13693110849996581,OK,VEGA,VOL,0.005,0.033435594609428944,0.16703564745864793,0.03344468305552755,0.16708105100227283,-4.5403543624894516e-05,-0.0002717456189827109,-0.00409217846397425,-8.781106352040282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-100.0,-0.006920000000000001,PUT/RECEIVER,107.19999999999999,4.995743291239192,0.0021458268319749685,BLACK_SHIFT,0.05,0.13693110849996581,OK,VEGA,VOL,0.01,0.03340824811611494,0.16689903139813558,0.03344468305552755,0.16708105100227283,-0.00018201960413724572,-0.0010894090206241861,-0.00409217846397425,-8.781106352040282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,200.0,0.02308,CALL/PAYER,61.050000000000004,4.995743291239192,0.0012220403739932077,BLACK_SHIFT,0.05,0.12953641433212448,OK,DELTA,FWD_BPS,0.5,0.16892686228784856,0.8439152389846063,0.16892656559046632,0.8439137567606494,1.4822239569056705e-06,1.7563689950915902e-06,-0.00409217846397425,-5.000807302629848e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,200.0,0.02308,CALL/PAYER,61.050000000000004,4.995743291239192,0.0012220403739932077,BLACK_SHIFT,0.05,0.12953641433212448,OK,DELTA,FWD_BPS,1.0,0.16892775237706617,0.8439196856418438,0.16892656559046632,0.8439137567606494,5.928881194439128e-06,7.02545864069932e-06,-0.00409217846397425,-5.000807302629848e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,200.0,0.02308,CALL/PAYER,61.050000000000004,4.995743291239192,0.0012220403739932077,BLACK_SHIFT,0.05,0.12953641433212448,OK,DELTA,FWD_BPS,2.0,0.16893131268675862,0.8439374720351046,0.16892656559046632,0.8439137567606494,2.371527445521604e-05,2.8101537941799613e-05,-0.00409217846397425,-5.000807302629848e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,200.0,0.02308,CALL/PAYER,61.050000000000004,4.995743291239192,0.0012220403739932077,BLACK_SHIFT,0.05,0.12953641433212448,OK,VEGA,VOL,0.0025,0.029925432000420596,0.14949977615353582,0.02992959693703044,0.1495205831076629,-2.0806954127067234e-05,-0.00013915779148670858,-0.00409217846397425,-5.000807302629848e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,200.0,0.02308,CALL/PAYER,61.050000000000004,4.995743291239192,0.0012220403739932077,BLACK_SHIFT,0.05,0.12953641433212448,OK,VEGA,VOL,0.005,0.0299129404720184,0.14943737168432322,0.02992959693703044,0.1495205831076629,-8.321142333966858e-05,-0.0005565215277401096,-0.00409217846397425,-5.000807302629848e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,200.0,0.02308,CALL/PAYER,61.050000000000004,4.995743291239192,0.0012220403739932077,BLACK_SHIFT,0.05,0.12953641433212448,OK,VEGA,VOL,0.01,0.02986302476390111,0.14918800562036882,0.02992959693703044,0.1495205831076629,-0.0003325774872940668,-0.0022242923374275036,-0.00409217846397425,-5.000807302629848e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-200.0,-0.01692,PUT/RECEIVER,48.85,4.995743291239192,0.0009778324696079967,BLACK_SHIFT,0.05,0.17963896147995356,OK,DELTA,FWD_BPS,0.5,-0.08417486368260049,-0.42051601053332494,-0.08417461202079557,-0.4205147532955513,-1.2572377736108642e-06,2.9897590126338256e-06,-0.00409217846397425,-4.0014649744803625e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-200.0,-0.01692,PUT/RECEIVER,48.85,4.995743291239192,0.0009778324696079967,BLACK_SHIFT,0.05,0.17963896147995356,OK,DELTA,FWD_BPS,1.0,-0.08417561866960656,-0.42051978225459546,-0.08417461202079557,-0.4205147532955513,-5.0289590441399135e-06,1.1959054955214375e-05,-0.00409217846397425,-4.0014649744803625e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-200.0,-0.01692,PUT/RECEIVER,48.85,4.995743291239192,0.0009778324696079967,BLACK_SHIFT,0.05,0.17963896147995356,OK,DELTA,FWD_BPS,2.0,-0.08417863864201455,-0.4205348692614924,-0.08417461202079557,-0.4205147532955513,-2.0115965941092107e-05,4.7836528405827314e-05,-0.00409217846397425,-4.0014649744803625e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-200.0,-0.01692,PUT/RECEIVER,48.85,4.995743291239192,0.0009778324696079967,BLACK_SHIFT,0.05,0.17963896147995356,OK,VEGA,VOL,0.0025,0.018343223977552135,0.09163803812555396,0.018344637463361464,0.09164509953780318,-7.06141224922352e-06,-7.705171672938955e-05,-0.00409217846397425,-4.0014649744803625e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-200.0,-0.01692,PUT/RECEIVER,48.85,4.995743291239192,0.0009778324696079967,BLACK_SHIFT,0.05,0.17963896147995356,OK,VEGA,VOL,0.005,0.0183389846796167,0.09161685968133344,0.018344637463361464,0.09164509953780318,-2.8239856469741698e-05,-0.00030814366084127486,-0.00409217846397425,-4.0014649744803625e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-200.0,-0.01692,PUT/RECEIVER,48.85,4.995743291239192,0.0009778324696079967,BLACK_SHIFT,0.05,0.17963896147995356,OK,VEGA,VOL,0.01,0.01832204500059713,0.09153223339351568,0.018344637463361464,0.09164509953780318,-0.00011286614428750175,-0.0012315567865245755,-0.00409217846397425,-4.0014649744803625e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,300.0,0.03308,CALL/PAYER,31.849999999999998,4.995743291239192,0.0006375427667761451,BLACK_SHIFT,0.05,0.13661778318679318,OK,DELTA,FWD_BPS,0.5,0.09460943097009539,0.47264443005681145,0.09460916230296762,0.47264308786481035,1.3421920010969757e-06,2.8397580236715144e-06,-0.00409217846397425,-2.6089387820774328e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,300.0,0.03308,CALL/PAYER,31.849999999999998,4.995743291239192,0.0006375427667761451,BLACK_SHIFT,0.05,0.13661778318679318,OK,DELTA,FWD_BPS,1.0,0.09461023696894812,0.47264845662017274,0.09460916230296762,0.47264308786481035,5.368755362389344e-06,1.1359005347233521e-05,-0.00409217846397425,-2.6089387820774328e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,300.0,0.03308,CALL/PAYER,31.849999999999998,4.995743291239192,0.0006375427667761451,BLACK_SHIFT,0.05,0.13661778318679318,OK,DELTA,FWD_BPS,2.0,0.09461346092244811,0.4726645626642416,0.09460916230296762,0.47264308786481035,2.1474799431264735e-05,4.5435551651201026e-05,-0.00409217846397425,-2.6089387820774328e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,300.0,0.03308,CALL/PAYER,31.849999999999998,4.995743291239192,0.0006375427667761451,BLACK_SHIFT,0.05,0.13661778318679318,OK,VEGA,VOL,0.0025,0.02000880991175156,0.0999588778823131,0.02001098971784892,0.09996976763400019,-1.0889751687087612e-05,-0.0001089304491229402,-0.00409217846397425,-2.6089387820774328e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,300.0,0.03308,CALL/PAYER,31.849999999999998,4.995743291239192,0.0006375427667761451,BLACK_SHIFT,0.05,0.13661778318679318,OK,VEGA,VOL,0.005,0.0200022841660606,0.09992627693205716,0.02001098971784892,0.09996976763400019,-4.3490701943024734e-05,-0.00043503854187446707,-0.00409217846397425,-2.6089387820774328e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,300.0,0.03308,CALL/PAYER,31.849999999999998,4.995743291239192,0.0006375427667761451,BLACK_SHIFT,0.05,0.13661778318679318,OK,VEGA,VOL,0.01,0.019976386741800998,0.09979690004855188,0.02001098971784892,0.09996976763400019,-0.00017286758544830805,-0.0017291986321424134,-0.00409217846397425,-2.6089387820774328e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-300.0,-0.02692,PUT/RECEIVER,20.95,4.995743291239192,0.00041935701613689925,BLACK_SHIFT,0.05,0.23341008608110708,OK,DELTA,FWD_BPS,0.5,-0.03173123589904781,-0.1585211088653963,-0.03173114397581668,-0.15852064964053109,-4.5922486521798866e-07,2.896940343477955e-06,-0.00409217846397425,-1.71608374921888e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-300.0,-0.02692,PUT/RECEIVER,20.95,4.995743291239192,0.00041935701613689925,BLACK_SHIFT,0.05,0.23341008608110708,OK,DELTA,FWD_BPS,1.0,-0.03173151166993939,-0.15852248654597784,-0.03173114397581668,-0.15852064964053109,-1.8369054467504142e-06,1.1587799134786969e-05,-0.00409217846397425,-1.71608374921888e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-300.0,-0.02692,PUT/RECEIVER,20.95,4.995743291239192,0.00041935701613689925,BLACK_SHIFT,0.05,0.23341008608110708,OK,DELTA,FWD_BPS,2.0,-0.03173261477035802,-0.15852799735249376,-0.03173114397581668,-0.15852064964053109,-7.347711962674142e-06,4.6351765396723774e-05,-0.00409217846397425,-1.71608374921888e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-300.0,-0.02692,PUT/RECEIVER,20.95,4.995743291239192,0.00041935701613689925,BLACK_SHIFT,0.05,0.23341008608110708,OK,VEGA,VOL,0.0025,0.008464186471250504,0.04228490277954724,0.008464440718354465,0.042286172932811165,-1.2701532639269875e-06,-3.0037082474811425e-05,-0.00409217846397425,-1.71608374921888e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-300.0,-0.02692,PUT/RECEIVER,20.95,4.995743291239192,0.00041935701613689925,BLACK_SHIFT,0.05,0.23341008608110708,OK,VEGA,VOL,0.005,0.008463424642492504,0.04228109687864039,0.008464440718354465,0.042286172932811165,-5.0760541707786655e-06,-0.00012004051960067533,-0.00409217846397425,-1.71608374921888e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-300.0,-0.02692,PUT/RECEIVER,20.95,4.995743291239192,0.00041935701613689925,BLACK_SHIFT,0.05,0.23341008608110708,OK,VEGA,VOL,0.01,0.008460391014607292,0.04226594165248472,0.008464440718354465,0.042286172932811165,-2.023128032644511e-05,-0.0004784372508382528,-0.00409217846397425,-1.71608374921888e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,400.0,0.04308,CALL/PAYER,16.75,4.995743291239192,0.0003352854424960889,BLACK_SHIFT,0.05,0.14146739359076999,OK,DELTA,FWD_BPS,0.5,0.05301277771142983,0.26483822860183015,0.053012570379986995,0.26483719282716556,1.0357746645928145e-06,3.910986419753994e-06,-0.00409217846397425,-1.372047865827282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,400.0,0.04308,CALL/PAYER,16.75,4.995743291239192,0.0003352854424960889,BLACK_SHIFT,0.05,0.14146739359076999,OK,DELTA,FWD_BPS,1.0,0.0530133997038505,0.2648413359162929,0.053012570379986995,0.26483719282716556,4.143089127328636e-06,1.5643909690707388e-05,-0.00409217846397425,-1.372047865827282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,400.0,0.04308,CALL/PAYER,16.75,4.995743291239192,0.0003352854424960889,BLACK_SHIFT,0.05,0.14146739359076999,OK,DELTA,FWD_BPS,2.0,0.053015887646984346,0.2648537650415128,0.053012570379986995,0.26483719282716556,1.6572214347254643e-05,6.257510197244002e-05,-0.00409217846397425,-1.372047865827282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,400.0,0.04308,CALL/PAYER,16.75,4.995743291239192,0.0003352854424960889,BLACK_SHIFT,0.05,0.14146739359076999,OK,VEGA,VOL,0.0025,0.012831436164697889,0.06410256113675343,0.012831243250157635,0.06410159738523317,9.63751520255407e-07,1.5034750451904067e-05,-0.00409217846397425,-1.372047865827282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,400.0,0.04308,CALL/PAYER,16.75,4.995743291239192,0.0003352854424960889,BLACK_SHIFT,0.05,0.14146739359076999,OK,VEGA,VOL,0.005,0.012832026533973447,0.06410551047010114,0.012831243250157635,0.06410159738523317,3.913084867968042e-06,6.104504454782095e-05,-0.00409217846397425,-1.372047865827282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,400.0,0.04308,CALL/PAYER,16.75,4.995743291239192,0.0003352854424960889,BLACK_SHIFT,0.05,0.14146739359076999,OK,VEGA,VOL,0.01,0.012834561669376623,0.06411817535578394,0.012831243250157635,0.06410159738523317,1.6577970550768484e-05,0.0002586202407896232,-0.00409217846397425,-1.372047865827282e-06,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-400.0,-0.03692,PUT/RECEIVER,8.95,4.995743291239192,0.00017915252002029825,BLACK_SHIFT,0.05,0.32245139012260127,OK,DELTA,FWD_BPS,0.5,-0.01065849600845152,-0.05324710992892139,-0.010658471799440019,-0.053246988986914594,-1.209420067982414e-07,2.2713398278344493e-06,-0.00409217846397425,-7.331240844888287e-07,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-400.0,-0.03692,PUT/RECEIVER,8.95,4.995743291239192,0.00017915252002029825,BLACK_SHIFT,0.05,0.32245139012260127,OK,DELTA,FWD_BPS,1.0,-0.010658568635824928,-0.05324747275663485,-0.010658471799440019,-0.053246988986914594,-4.837697202553226e-07,9.085391107733973e-06,-0.00409217846397425,-7.331240844888287e-07,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-400.0,-0.03692,PUT/RECEIVER,8.95,4.995743291239192,0.00017915252002029825,BLACK_SHIFT,0.05,0.32245139012260127,OK,DELTA,FWD_BPS,2.0,-0.010658859150134585,-0.05324892409154833,-0.010658471799440019,-0.053246988986914594,-1.935104633733753e-06,3.634204807729698e-05,-0.00409217846397425,-7.331240844888287e-07,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-400.0,-0.03692,PUT/RECEIVER,8.95,4.995743291239192,0.00017915252002029825,BLACK_SHIFT,0.05,0.32245139012260127,OK,VEGA,VOL,0.0025,0.003346115012771867,0.016716331626769797,0.003346054391764025,0.016716028779776564,3.0284699323313014e-07,1.8117161511442322e-05,-0.00409217846397425,-7.331240844888287e-07,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-400.0,-0.03692,PUT/RECEIVER,8.95,4.995743291239192,0.00017915252002029825,BLACK_SHIFT,0.05,0.32245139012260127,OK,VEGA,VOL,0.005,0.0033462969860369477,0.01671724071848801,0.003346054391764025,0.016716028779776564,1.211938711446342e-06,7.250159277738103e-05,-0.00409217846397425,-7.331240844888287e-07,
VEGA,VEGA 5y5y,5Y,5Y,5.005479452054795,5.0,0.00308,-400.0,-0.03692,PUT/RECEIVER,8.95,4.995743291239192,0.00017915252002029825,BLACK_SHIFT,0.05,0.32245139012260127,OK,VEGA,VOL,0.01,0.0033470265297474,0.016720885331585167,0.003346054391764025,0.016716028779776564,4.856551808603282e-06,0.0002905326302428272,-0.00409217846397425,-7.331240844888287e-07,
VEGA,VEGA 5y10y,5Y,10Y,5.005479452054795,10.0,0.00542,50.0,0.01042,CALL/PAYER,341.84999999999997,9.873440405248056,0.003462318968556244,BLACK_SHIFT,0.05,0.10888253576628285,OK,DELTA,FWD_BPS,0.5,0.40796143051607947,4.027982871840257,0.40796144011102947,4.027982966575423,-9.473516637825696e-08,-2.351925694929154e-08,-0.010578467785190782,-3.662602965725754e-05,
VEGA,VEGA 5y10y,5Y,10Y,5.005479452054795,10.0,0.00542,50.0,0.01042,CALL/PAYER,341.84999999999997,9.873440405248056,0.003462318968556244,BLACK_SHIFT,0.05,0.10888253576628285,OK,DELTA,FWD_BPS,1.0,0.40796140173673945,4.0279825876891575,0.40796144011102947,4.027982966575423,-3.7888626547299964e-07,-9.406352226834946e-08,-0.010578467785190782,-3.662602965725754e-05,
VEGA,VEGA 5y10y,5Y,10Y,5.005479452054795,10.0,0.00542,50.0,0.01042,CALL/PAYER,341.84999999999997,9.873440405248056,0.003462318968556244,BLACK_SHIFT,0.05,0.10888253576628285,OK,DELTA,FWD_BPS,2.0,0.40796128670294096,4.027981451909803,0.40796144011102947,4.027982966575423,-1.5146656195952346e-06,-3.7603575590166856e-07,-0.010578467785190782,-3.662602965725754e-05,
VEGA,VEGA 5y10y,5Y,10Y,5.005479452054795,10.0,0.00542,50.0,0.01042,CALL/PAYER,341.84999999999997,9.873440405248056,0.003462318968556244,BLACK_SHIFT,0.05,0.10888253576628285,OK,VEGA,VOL,0.0025,0.04814123830070849,0.4753196473968905,0.04814284535591595,0.47533551456070927,-1.5867163818794605e-05,-3.338097687369007e-05,-0.010578467785190782,-3.662602965725754e-05,
VEGA,VEGA 5y10y,5Y,10Y,5.005479452054795,10.0,0.00542,50.0,0.01042,CALL/PAYER,341.84999999999997,9.873440405248056,0.003462318968556244,BLACK_SHIFT,0.05,0.10888253576628285,OK,VEGA,VOL,0.005,0.048136408495929456,0.4752719606072357,0.04814284535591595,0.47533551456070927,-6.355395347357184e-05,-0.00013370335589653234,-0.010578467785190782,-3.662602965725754e-05,
